docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,p_label,iter,score,relation_selected,max_score,n_cycles,min_vote
CNN_20130322_1003,,,e12,e19,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e12,e20,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e13,e17,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e13,e19,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e13,e20,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e14,e17,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e14,e19,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e14,e20,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e15,e17,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e15,e19,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e15,e20,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e17,e19,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e17,e20,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e19,e20,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e17,e21,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e19,e21,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e20,e21,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e21,e23,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e21,e27,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e23,e27,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e30,e31,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e30,e32,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e30,e33,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e31,e32,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e31,e33,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e32,e33,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e30,e34,VAGUE,UNDEFINED,gemini-1.5-pro,VAGUE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e30,e36,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e31,e34,VAGUE,UNDEFINED,gemini-1.5-pro,VAGUE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e31,e36,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e32,e34,VAGUE,UNDEFINED,gemini-1.5-pro,VAGUE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e32,e36,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e33,e34,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e33,e36,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e34,e36,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e34,e38,VAGUE,UNDEFINED,gemini-1.5-pro,VAGUE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e36,e38,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e38,e40,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e38,e41,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e38,e42,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e40,e41,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e40,e42,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e41,e42,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e40,e43,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e40,e44,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e41,e43,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e41,e44,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e42,e43,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e42,e44,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e43,e44,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e43,e45,VAGUE,UNDEFINED,gemini-1.5-pro,VAGUE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e43,e47,VAGUE,UNDEFINED,gemini-1.5-pro,VAGUE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e44,e45,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e44,e47,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e47,e45,BEFORE,UNDEFINED,gemini-1.5-pro,AFTER,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e48,e45,BEFORE,UNDEFINED,gemini-1.5-pro,AFTER,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e48,e47,BEFORE,UNDEFINED,gemini-1.5-pro,AFTER,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e48,e50,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e50,e51,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e51,e52,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e52,e53,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e53,e55,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e53,e57,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e55,e57,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e55,e59,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e57,e59,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1003,,,e59,e63,BEFORE,UNDEFINED,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,550.0,,3
CNN_20130322_1243,settling,took,e7,e9,BEFORE,e7-e9,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_1243,expect,foresee,e35,e37,BEFORE,e35-e37,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_1243,filling,gives,e42,e43,BEFORE,e42-e43,gemini-1.5-pro,BEFORE,0.0,1,,,,3
CNN_20130322_1243,settling,took,e7,e9,BEFORE,e7-e9,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_1243,expect,foresee,e35,e37,BEFORE,e35-e37,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_1243,filling,gives,e42,e43,EQUAL,e42-e43,gemini-1.5-pro,EQUAL,1.0,1,,,,3
CNN_20130322_1243,settling,took,e7,e9,BEFORE,e7-e9,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_1243,expect,foresee,e35,e37,BEFORE,e35-e37,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_1243,filling,gives,e42,e43,BEFORE,e42-e43,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_1243,settling,took,e7,e9,BEFORE,e7-e9,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_1243,expect,foresee,e35,e37,BEFORE,e35-e37,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_1243,filling,gives,e42,e43,EQUAL,e42-e43,gemini-1.5-pro,EQUAL,3.0,1,,,,3
CNN_20130322_1243,settling,took,e7,e9,BEFORE,e7-e9,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_1243,expect,foresee,e35,e37,BEFORE,e35-e37,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_1243,filling,gives,e42,e43,EQUAL,e42-e43,gemini-1.5-pro,EQUAL,4.0,1,,,,3
CNN_20130322_248,announced,close,e1,e2,BEFORE,e1-e2,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,sparing,e1,e3,BEFORE,e1-e3,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,expected,e1,e4,BEFORE,e1-e4,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,sparing,e2,e3,BEFORE,e2-e3,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,expected,e2,e4,BEFORE,e2-e4,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,expected,e3,e4,BEFORE,e3-e4,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,begin,e1,e6,BEFORE,e1-e6,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,said,e1,e7,BEFORE,e1-e7,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,begin,e2,e6,BEFORE,e2-e6,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,said,e2,e7,BEFORE,e2-e7,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,begin,e3,e6,BEFORE,e3-e6,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,said,e3,e7,BEFORE,e3-e7,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,begin,e4,e6,BEFORE,e4-e6,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,said,e4,e7,BEFORE,e4-e7,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,begin,said,e6,e7,BEFORE,e6-e7,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,close,e1,e2,BEFORE,e1-e2,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,sparing,e1,e3,BEFORE,e1-e3,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,expected,e1,e4,BEFORE,e1-e4,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,sparing,e2,e3,BEFORE,e2-e3,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,expected,e2,e4,BEFORE,e2-e4,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,expected,e3,e4,BEFORE,e3-e4,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,begin,e1,e6,BEFORE,e1-e6,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,said,e1,e7,BEFORE,e1-e7,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,begin,e2,e6,BEFORE,e2-e6,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,said,e2,e7,BEFORE,e2-e7,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,begin,e3,e6,BEFORE,e3-e6,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,said,e3,e7,BEFORE,e3-e7,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,begin,e4,e6,BEFORE,e4-e6,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,said,e4,e7,BEFORE,e4-e7,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,begin,said,e6,e7,BEFORE,e6-e7,gemini-1.5-pro,BEFORE,1.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,close,e1,e2,BEFORE,e1-e2,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,sparing,e1,e3,BEFORE,e1-e3,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,expected,e1,e4,BEFORE,e1-e4,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,sparing,e2,e3,BEFORE,e2-e3,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,expected,e2,e4,BEFORE,e2-e4,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,expected,e3,e4,BEFORE,e3-e4,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,begin,e1,e6,BEFORE,e1-e6,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,said,e1,e7,BEFORE,e1-e7,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,begin,e2,e6,BEFORE,e2-e6,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,said,e2,e7,BEFORE,e2-e7,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,begin,e3,e6,BEFORE,e3-e6,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,said,e3,e7,BEFORE,e3-e7,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,begin,e4,e6,BEFORE,e4-e6,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,said,e4,e7,BEFORE,e4-e7,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,begin,said,e6,e7,BEFORE,e6-e7,gemini-1.5-pro,BEFORE,2.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,close,e1,e2,BEFORE,e1-e2,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,sparing,e1,e3,BEFORE,e1-e3,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,expected,e1,e4,BEFORE,e1-e4,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,sparing,e2,e3,BEFORE,e2-e3,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,expected,e2,e4,BEFORE,e2-e4,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,expected,e3,e4,BEFORE,e3-e4,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,begin,e1,e6,BEFORE,e1-e6,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,said,e1,e7,BEFORE,e1-e7,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,begin,e2,e6,BEFORE,e2-e6,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,said,e2,e7,BEFORE,e2-e7,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,begin,e3,e6,BEFORE,e3-e6,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,said,e3,e7,BEFORE,e3-e7,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,begin,e4,e6,BEFORE,e4-e6,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,said,e4,e7,BEFORE,e4-e7,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,begin,said,e6,e7,BEFORE,e6-e7,gemini-1.5-pro,BEFORE,3.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,close,e1,e2,BEFORE,e1-e2,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,sparing,e1,e3,BEFORE,e1-e3,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,expected,e1,e4,BEFORE,e1-e4,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,sparing,e2,e3,BEFORE,e2-e3,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,expected,e2,e4,BEFORE,e2-e4,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,expected,e3,e4,BEFORE,e3-e4,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,begin,e1,e6,BEFORE,e1-e6,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,announced,said,e1,e7,BEFORE,e1-e7,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,begin,e2,e6,BEFORE,e2-e6,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,close,said,e2,e7,BEFORE,e2-e7,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,begin,e3,e6,BEFORE,e3-e6,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,sparing,said,e3,e7,BEFORE,e3-e7,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,begin,e4,e6,BEFORE,e4-e6,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,expected,said,e4,e7,BEFORE,e4-e7,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_248,begin,said,e6,e7,BEFORE,e6-e7,gemini-1.5-pro,BEFORE,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,arrived,e2,e1,BEFORE,e1-e2,gemini-1.5-pro,AFTER,2.0,1,,,,3
CNN_20130322_314,leaving,arrived,e4,e1,BEFORE,e1-e4,gemini-1.5-pro,AFTER,2.0,1,,,,3
CNN_20130322_314,apologized,arrived,e5,e1,BEFORE,e1-e5,gemini-1.5-pro,AFTER,2.0,1,,,,3
CNN_20130322_314,killed,arrived,e7,e1,BEFORE,e1-e7,gemini-1.5-pro,AFTER,2.0,1,,,,3
CNN_20130322_314,scoring,leaving,e2,e4,BEFORE,e2-e4,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,scoring,apologized,e2,e5,BEFORE,e2-e5,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,scoring,killed,e2,e7,BEFORE,e2-e7,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,apologized,leaving,e5,e4,BEFORE,e4-e5,gemini-1.5-pro,AFTER,2.0,1,,,,3
CNN_20130322_314,killed,leaving,e7,e4,BEFORE,e4-e7,gemini-1.5-pro,AFTER,2.0,1,,,,3
CNN_20130322_314,apologized,killed,e5,e7,BEFORE,e5-e7,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,arrived,sought,e1,e8,VAGUE,e1-e8,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,arrived,eased,e1,e9,VAGUE,e1-e9,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,scoring,sought,e2,e8,VAGUE,e2-e8,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,scoring,eased,e2,e9,VAGUE,e2-e9,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,leaving,sought,e4,e8,VAGUE,e4-e8,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,leaving,eased,e4,e9,VAGUE,e4-e9,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,apologized,sought,e5,e8,VAGUE,e5-e8,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,apologized,eased,e5,e9,VAGUE,e5-e9,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,killed,sought,e7,e8,VAGUE,e7-e8,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,killed,eased,e7,e9,VAGUE,e7-e9,gemini-1.5-pro,VAGUE,2.0,1,,,,3
CNN_20130322_314,sought,eased,e8,e9,BEFORE,e8-e9,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,sought,happened,e8,e10,BEFORE,e10-e8,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,sought,departed,e8,e12,BEFORE,e12-e8,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,eased,happened,e9,e10,BEFORE,e10-e9,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,eased,departed,e9,e12,BEFORE,e12-e9,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,happened,departed,e10,e12,BEFORE,e10-e12,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,said,included,e15,e16,BEFORE,e15-e16,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,said,dropped,e15,e18,BEFORE,e15-e18,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,included,dropped,e16,e18,BEFORE,e16-e18,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,suspended,dropped,e21,e18,BEFORE,e18-e21,gemini-1.5-pro,AFTER,2.0,1,,,,3
CNN_20130322_314,suspended,prosecuting,e21,e23,BEFORE,e21-e23,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,suspended,said,e21,e24,BEFORE,e21-e24,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,suspended,agreed,e21,e25,BEFORE,e21-e25,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,prosecuting,said,e23,e24,BEFORE,e23-e24,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,prosecuting,agreed,e23,e25,BEFORE,e23-e25,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,said,agreed,e24,e25,EQUAL,e24-e25,gemini-1.5-pro,EQUAL,2.0,1,,,,3
CNN_20130322_314,prosecuting,omitted,e23,e27,BEFORE,e23-e27,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,said,omitted,e24,e27,BEFORE,e24-e27,gemini-1.5-pro,BEFORE,2.0,1,,,,3
CNN_20130322_314,agreed,omitted,e25,e27,BEFORE,e25-e27,gemini-1.5-pro,BEFORE,2.0,1,,,,3
WSJ_20130318_731,broke,released,e1,e2,BEFORE,e1-e2,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,enabled,e1,e3,BEFORE,e1-e3,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,released,enabled,e2,e3,BEFORE,e2-e3,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,4.0,,3
WSJ_20130318_731,expanding,selected,e9,e10,BEFORE,e10-e9,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,said,e10,e11,BEFORE,e10-e11,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,identified,e10,e12,BEFORE,e10-e12,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,run,e10,e13,BEFORE,e10-e13,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,identified,e11,e12,BEFORE,e11-e12,gemini-1.5-pro,BEFORE,0.0,1,BEFORE,5.0,,3
