docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,iter,score,relation_selected,max_score,n_cycles,min_vote
CNN_20130322_314,scoring,eased,e2,e9,BEFORE,e2-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,sought,e4,e8,BEFORE,e4-e8,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,eased,e4,e9,BEFORE,e4-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,sought,e5,e8,BEFORE,e5-e8,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,eased,e5,e9,BEFORE,e5-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,sought,e7,e8,BEFORE,e7-e8,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,eased,e7,e9,BEFORE,e7-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,eased,e8,e9,BEFORE,e8-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,happened,e8,e10,BEFORE,e10-e8,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,departed,e8,e12,BEFORE,e12-e8,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,happened,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,departed,e9,e12,BEFORE,e12-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,happened,departed,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,included,e15,e16,BEFORE,e15-e16,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,dropped,e15,e18,BEFORE,e15-e18,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,included,dropped,e16,e18,BEFORE,e16-e18,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,dropped,suspended,e18,e21,BEFORE,e18-e21,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,prosecuting,e21,e23,BEFORE,e21-e23,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,said,e21,e24,BEFORE,e21-e24,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,agreed,e21,e25,BEFORE,e21-e25,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,said,e23,e24,BEFORE,e23-e24,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,agreed,e23,e25,BEFORE,e23-e25,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,agreed,e24,e25,BEFORE,e24-e25,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,omitted,e23,e27,BEFORE,e23-e27,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,omitted,e24,e27,BEFORE,e24-e27,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,agreed,omitted,e25,e27,BEFORE,e25-e27,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,scoring,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,leaving,e1,e4,BEFORE,e1-e4,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,apologized,e1,e5,BEFORE,e1-e5,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,killed,e1,e7,BEFORE,e1-e7,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,leaving,e2,e4,BEFORE,e2-e4,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,apologized,e2,e5,BEFORE,e2-e5,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,killed,e2,e7,BEFORE,e2-e7,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,apologized,e4,e5,BEFORE,e4-e5,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,killed,e4,e7,BEFORE,e4-e7,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,killed,e5,e7,BEFORE,e5-e7,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,sought,e1,e8,BEFORE,e1-e8,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,eased,e1,e9,BEFORE,e1-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,sought,e2,e8,BEFORE,e2-e8,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,eased,e2,e9,BEFORE,e2-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,sought,e4,e8,BEFORE,e4-e8,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,eased,e4,e9,BEFORE,e4-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,sought,e5,e8,BEFORE,e5-e8,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,eased,e5,e9,BEFORE,e5-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,sought,e7,e8,BEFORE,e7-e8,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,eased,e7,e9,BEFORE,e7-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,eased,e8,e9,BEFORE,e8-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,happened,e8,e10,BEFORE,e10-e8,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,departed,e8,e12,BEFORE,e12-e8,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,happened,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,departed,e9,e12,BEFORE,e12-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,happened,departed,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,included,e15,e16,BEFORE,e15-e16,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,dropped,e15,e18,BEFORE,e15-e18,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,included,dropped,e16,e18,BEFORE,e16-e18,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,dropped,suspended,e18,e21,BEFORE,e18-e21,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,prosecuting,e21,e23,BEFORE,e21-e23,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,said,e21,e24,BEFORE,e21-e24,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,agreed,e21,e25,BEFORE,e21-e25,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,said,e23,e24,BEFORE,e23-e24,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,agreed,e23,e25,BEFORE,e23-e25,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,agreed,e24,e25,BEFORE,e24-e25,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,omitted,e23,e27,BEFORE,e23-e27,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,omitted,e24,e27,BEFORE,e24-e27,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,agreed,omitted,e25,e27,BEFORE,e25-e27,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,scoring,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,leaving,e1,e4,BEFORE,e1-e4,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,apologized,e1,e5,BEFORE,e1-e5,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,killed,e1,e7,BEFORE,e1-e7,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,leaving,e2,e4,BEFORE,e2-e4,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,apologized,e2,e5,BEFORE,e2-e5,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,killed,e2,e7,BEFORE,e2-e7,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,apologized,e4,e5,BEFORE,e4-e5,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,killed,e4,e7,BEFORE,e4-e7,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,killed,e5,e7,BEFORE,e5-e7,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,sought,e1,e8,BEFORE,e1-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,eased,e1,e9,BEFORE,e1-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,sought,e2,e8,BEFORE,e2-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,eased,e2,e9,BEFORE,e2-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,sought,e4,e8,BEFORE,e4-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,eased,e4,e9,BEFORE,e4-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,sought,e5,e8,BEFORE,e5-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,eased,e5,e9,BEFORE,e5-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,sought,e7,e8,BEFORE,e7-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,eased,e7,e9,BEFORE,e7-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,eased,e8,e9,BEFORE,e8-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,happened,e8,e10,BEFORE,e10-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,departed,e8,e12,BEFORE,e12-e8,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,happened,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,departed,e9,e12,BEFORE,e12-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,happened,departed,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,included,e15,e16,BEFORE,e15-e16,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,dropped,e15,e18,BEFORE,e15-e18,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,included,dropped,e16,e18,BEFORE,e16-e18,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,dropped,suspended,e18,e21,BEFORE,e18-e21,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,prosecuting,e21,e23,BEFORE,e21-e23,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,said,e21,e24,BEFORE,e21-e24,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,agreed,e21,e25,BEFORE,e21-e25,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,said,e23,e24,BEFORE,e23-e24,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,agreed,e23,e25,BEFORE,e23-e25,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,agreed,e24,e25,BEFORE,e24-e25,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,omitted,e23,e27,BEFORE,e23-e27,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,omitted,e24,e27,BEFORE,e24-e27,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,agreed,omitted,e25,e27,BEFORE,e25-e27,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,scoring,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,leaving,e1,e4,BEFORE,e1-e4,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,apologized,e1,e5,BEFORE,e1-e5,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,killed,e1,e7,BEFORE,e1-e7,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,leaving,e2,e4,BEFORE,e2-e4,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,apologized,e2,e5,BEFORE,e2-e5,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,killed,e2,e7,BEFORE,e2-e7,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,apologized,e4,e5,BEFORE,e4-e5,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,killed,e4,e7,BEFORE,e4-e7,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,killed,e5,e7,BEFORE,e5-e7,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,sought,e1,e8,BEFORE,e1-e8,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,arrived,eased,e1,e9,BEFORE,e1-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,sought,e2,e8,BEFORE,e2-e8,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,scoring,eased,e2,e9,BEFORE,e2-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,sought,e4,e8,BEFORE,e4-e8,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,leaving,eased,e4,e9,BEFORE,e4-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,sought,e5,e8,BEFORE,e5-e8,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,apologized,eased,e5,e9,BEFORE,e5-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,sought,e7,e8,BEFORE,e7-e8,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,killed,eased,e7,e9,BEFORE,e7-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,eased,e8,e9,BEFORE,e8-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,happened,e8,e10,BEFORE,e10-e8,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,sought,departed,e8,e12,BEFORE,e12-e8,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,happened,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,eased,departed,e9,e12,BEFORE,e12-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,happened,departed,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,included,e15,e16,BEFORE,e15-e16,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,dropped,e15,e18,BEFORE,e15-e18,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,included,dropped,e16,e18,BEFORE,e16-e18,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,dropped,suspended,e18,e21,BEFORE,e18-e21,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,prosecuting,e21,e23,BEFORE,e21-e23,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,said,e21,e24,BEFORE,e21-e24,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,suspended,agreed,e21,e25,BEFORE,e21-e25,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,said,e23,e24,BEFORE,e23-e24,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,agreed,e23,e25,BEFORE,e23-e25,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,agreed,e24,e25,BEFORE,e24-e25,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,prosecuting,omitted,e23,e27,BEFORE,e23-e27,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,said,omitted,e24,e27,BEFORE,e24-e27,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
CNN_20130322_314,agreed,omitted,e25,e27,BEFORE,e25-e27,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,released,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,enabled,e1,e3,BEFORE,e1-e3,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,released,enabled,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,expanding,e10,e9,BEFORE,e10-e9,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,said,e10,e11,BEFORE,e10-e11,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,identified,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,run,e10,e13,BEFORE,e10-e13,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,identified,e11,e12,BEFORE,e11-e12,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,run,e11,e13,BEFORE,e11-e13,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,run,e12,e13,BEFORE,e12-e13,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,gives,e11,e14,BEFORE,e11-e14,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,gives,e12,e14,BEFORE,e12-e14,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,run,gives,e13,e14,BEFORE,e13-e14,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,open,e20,e21,BEFORE,e20-e21,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,convince,e20,e22,BEFORE,e20-e22,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,open,convince,e21,e22,BEFORE,e21-e22,gemini-1.5-flash,0.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,released,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,enabled,e1,e3,BEFORE,e1-e3,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,released,enabled,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,expanding,selected,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,said,e10,e11,BEFORE,e10-e11,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,identified,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,run,e10,e13,BEFORE,e10-e13,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,identified,e11,e12,BEFORE,e11-e12,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,run,e11,e13,BEFORE,e11-e13,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,run,e12,e13,BEFORE,e12-e13,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,gives,e11,e14,BEFORE,e11-e14,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,gives,e12,e14,BEFORE,e12-e14,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,run,gives,e13,e14,BEFORE,e13-e14,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,open,e20,e21,BEFORE,e20-e21,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,convince,e20,e22,BEFORE,e20-e22,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,open,convince,e21,e22,BEFORE,e21-e22,gemini-1.5-flash,1.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,released,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,enabled,e1,e3,BEFORE,e1-e3,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,released,enabled,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,expanding,selected,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,said,e10,e11,BEFORE,e10-e11,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,identified,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,run,e10,e13,BEFORE,e10-e13,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,identified,e11,e12,BEFORE,e11-e12,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,run,e11,e13,BEFORE,e11-e13,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,run,e12,e13,BEFORE,e12-e13,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,gives,e11,e14,BEFORE,e11-e14,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,gives,e12,e14,BEFORE,e12-e14,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,run,gives,e13,e14,BEFORE,e13-e14,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,open,e20,e21,BEFORE,e20-e21,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,convince,e20,e22,BEFORE,e20-e22,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,open,convince,e21,e22,BEFORE,e21-e22,gemini-1.5-flash,2.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,released,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,enabled,e1,e3,BEFORE,e1-e3,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,released,enabled,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,expanding,selected,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,said,e10,e11,BEFORE,e10-e11,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,identified,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,run,e10,e13,BEFORE,e10-e13,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,said,e12,e11,BEFORE,e11-e12,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,run,said,e13,e11,BEFORE,e11-e13,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,identified,run,e12,e13,BEFORE,e12-e13,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,gives,said,e14,e11,BEFORE,e11-e14,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,gives,identified,e14,e12,BEFORE,e12-e14,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,gives,run,e14,e13,BEFORE,e13-e14,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,open,e20,e21,BEFORE,e20-e21,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,working,convince,e20,e22,BEFORE,e20-e22,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,open,convince,e21,e22,BEFORE,e21-e22,gemini-1.5-flash,3.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,released,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,broke,enabled,e1,e3,BEFORE,e1-e3,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,released,enabled,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,expanding,selected,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,said,e10,e11,BEFORE,e10-e11,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,identified,e10,e12,BEFORE,e10-e12,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,selected,run,e10,e13,BEFORE,e10-e13,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
WSJ_20130318_731,said,identified,e11,e12,BEFORE,e11-e12,gemini-1.5-flash,4.0,1,BEFORE,5.0,,3
